,,,,,,,,,,,,,,,,,,,
,Test Case 수,,TC Total 수,Pass,Fail,Block,NI,Incomplete,실 시나리오 카운트,,,,,,,,,,
,121,"뷰어
(Comic)",하단 툴바,,,,,,"1. [Like] 버튼 클릭
2. [Like] 버튼 재클릭","1. 토스트가 노출되며 좋아요 버튼이 활성화되어 노출된다.
 ㄴ 토스트: Liked
2. 토스트가 노출되며 좋아요 버튼이 비활성화되어 노출된다.
 ㄴ 토스트: Unliked",,공통,W,P0,,,,,
,122,"뷰어
(Comic)",하단 툴바,,,,,PCW only,"1. [리스트] 버튼 클릭
2. [리스트] 버튼 재클릭","1. 뷰어 우측 작품홈 영역이 미노출로 전환된다
2. 뷰어 우측 작품홈 영역이 노출된다.",,공통,W,P1,NI,,NI,,
,123,"뷰어
(Comic)",하단 툴바,,,,,,"1. [Comment] 버튼 클릭
2. [Comment] 버튼 재클릭

[MWeb]
1. [Comment] 버튼 클릭
2. 디바이스/브라우저 [<] 버튼 클릭
3. 상단 리스트 버튼 or 디바이스 [<] 버튼 클릭","1. 뷰어 우측에 Comments 리스트가 노출된다.
2. 뷰어 우측에 Comments 리스트가 미노출된다.

[MWeb]
1. Comments 화면으로 이동된다.
2. 뷰어로 이동된다.
3. 작품홈으로 이동된다.",,공통,W,P0,,,,,
,124,"뷰어
(Comic)",하단 툴바,,,,,,"1. 다음회차 이동 버튼 클릭
2. 이전회차 이동 버튼 클릭","1. 다음회차 뷰어로 즉시 진입된다.
2. 이전회차로 즉시 진입된다.",,공통,W,P0,,,,,
,125,"뷰어
(Comic)",하단 툴바,,,,,PCW only,"1. [전체화면] 버튼 클릭
2. [전체화면] 버튼 재클릭","1. 뷰어가 전체화면으로 전환된다.
2. 전체화면 모드가 종료된다.",,공통,W,P2,NI,,NI,,
,126,"뷰어
(Novel)",진입,,,,,,"1. GNB > Home > Novels >  Popular 서브탭 진입
2. 첫 번째 작품 클릭

[MWeb]
1. GNB > Home > Novels >  Popular 서브탭 진입
2. 첫 번째 작품 클릭
3. 에피소드 1화 선택","1. Popular 서브탭 노출된다.
2. 에피소드 1화로 진입된다.

[MWeb]
1. Popular 서브탭 노출된다.
2. 작품홈으로 진입된다.
3. 에피소드 1화로 진입된다. ",,공통,W,P0,,,,,
,127,"뷰어
(Novel)",콘텐츠,,,,,,"1. 우측 스크롤바 아래로 드래그
2. 우측 스크롤바 위로 드래그","1. 뷰어 엔드 영역까지 이동이 가능하다.
2. 뷰어 최상단까지 이동이 가능하다.",,공통,W,P0,,,,,
,128,"뷰어
(Novel)",뷰어엔드,작가의 말,,,soft touch,작가의 말 있는 경우,"1. 뷰어 진입
2. 뷰어 엔드 > 작가의 말 영역 확인","1. 소설 원고 노출된다.
2. 작가 이미지, 작가의 말이 노출된다.",,공통,W,P2,,,,,
,129,"뷰어
(Novel)",뷰어엔드,,,,,,"1. Comments 영역 노출 확인
2. [See all] 버튼 클릭

[MWeb]
1. Comments 영역 노출 확인
2. [See all] 버튼 클릭
3. Comments 화면 > 뒤로가기 [<] 버튼 클릭","1. Comments 영역 타이틀과 [See all] 버튼이 노출되며 좋아요 높은 순의 댓글 1개가 노출된다.
2. 뷰어 우측에 Comments 리스트가 노출된다.

[MWeb]
1. Comments 영역 타이틀과 [See all] 버튼이 노출되며 좋아요 높은 순의 댓글 1개가 노출된다.
2. Comments 화면으로 이동된다.
3. 뷰어로 이동된다.",,공통,W,P0,,,,,
,130,"뷰어
(Novel)",뷰어엔드,,,,,,"1. Comments 영역 > 첫 번 째 댓글 [Likes] 버튼 클릭
2. [Likes] 버튼 재클릭","1. 좋아요 수가 +1 되며 좋아요 버튼이 활성화 상태로 노출된다.
2. 좋아요 수가 -1 되며 좋아요 버튼이 비활성화 상태로 노출된다.",,공통,W,P0,,,,,
,131,"뷰어
(Novel)",뷰어엔드,,,,,,"1. Recommendation for you 영역 확인

[MWeb]
2. 좌로 스와이프 동작
3. 우로 스와이프 동작","1. 추천 작품이 노출된다.
 ㄴ 작품 썸네일, 뱃지, 작품명, 카테고리, 장르

[MWeb]
2. 추전 작품 영역 내 스와이프 동작이 이루어진다
3. 추전 작품 영역 내 스와이프 동작이 이루어진다",,공통,W,P0,,,,,
,132,"뷰어
(Novel)",뷰어엔드,,,,,,"1. Recommendation for you 영역
2. 추천 작품 선택
3. 상단 [<] 버튼 클릭
4. 상단 [<] 버튼 클릭","1. 추천 작품 리스트이 노출된다.
2. 선택한 작품홈으로 이동된다.
3. 뷰어로 이동된다.
4. 직픔홈으로 이동된다.",,공통,W,P0,,,,,
,133,"뷰어
(Novel)",하단 툴바,,,,,,"1. 소설 작품 진입
2. 하단 영역 확인

[MWeb]
1. 소설 작품 진입
2. 상단 영역 확인
3. 하단 툴바 확인","1. 소설 뷰어 노출된다.
2. 회차 섬네일, 회차명, 회차 정보, 소설 옵션, More, Like, List, Comment, 이전/다음, 전체화면 전환 버튼이 노출된다.

[MWeb]
1. 소설 뷰어 노출된다.
2. 회차 리스트, 작품명,회차명, 소설 옵션, More 버튼 노출된다.
3. 좋아요, 댓글, 이전/다음화 버튼 노출된다.",,공통,W,P0,,,,,
,134,"뷰어
(Novel)",하단 툴바,,,,,,"1. 소설 뷰어 진입
2. 우하단 [List] 버튼 클릭

[MWeb]
1. 소설 뷰어 진입
2. 좌상단 [List] 버튼 클릭","1. 소설 뷰어가 진입된다.
2. 우측 회차 리스트 접히며 뷰어 전체 화면으로 노출된다.

[MWeb]
1. 소설 뷰어가 진입된다.
2. 작품홈 회차 리스트로 이동된다.",,공통,W,P0,,,,,
,135,"뷰어
(Novel)",하단 툴바,,,,,PCW only,"1. [리스트] 버튼 클릭
2. [리스트] 버튼 재클릭","1. 뷰어 우측 작품홈 영역이 미노출로 전환된다
2. 뷰어 우측 작품홈 영역이 노출된다.",,공통,W,P1,,,,,
,136,"뷰어
(Novel)",하단 툴바,,,,,PCW only,"1. [전체화면] 버튼 클릭
2. [전체화면] 버튼 재클릭","1. 뷰어가 전체화면으로 전환된다.
2. 전체화면 모드가 종료된다.",,공통,W,P2,,,,,
,137,"뷰어
(Novel)",하단 툴바,소설 뷰어 옵션(AA),,,,,"1. [AA] 버튼 클릭
2. 폰트 크기 [+] 버튼 클릭
3. 폰트 크기 [-] 버튼 클릭 ","2. 팝업은 유지되며 소설 원고 폰트 크기가 커진다.
3. 팝업은 유지되며 소설 원고 폰트 크기가 작아진다.",,공통,W,P0,,,,,
,138,"뷰어
(Novel)",하단 툴바,소설 뷰어 옵션(AA),,,,,"1. [AA] 버튼 클릭
2. 행 간격 [+] 버튼 클릭
3. 행 간격 [-] 버튼 클릭","2. 팝업은 유지되며 소설 원고 행 간격이 넓어진다.
3. 팝업은 유지되며 소설 원고 행 간격이 좁아진다. ",,공통,W,P0,,,,,
,139,"뷰어
(Novel)",하단 툴바,소설 뷰어 옵션(AA),,,,,"1. [AA] 버튼 클릭
2. 뷰어 화면 모드 클릭
3. 팝업 이외 영역 클릭","2. 팝업은 유지되며 소설 원고가 선택한 배경으로 변경된다. 
3. 팝업이 닫히며 소설 원고는 유지된다.",,공통,W,P0,,,,,
,140,"뷰어
(Novel)",하단 툴바,,,,,,"1. [좋아요] 버튼 선택
2. [좋아요] 버튼 재선택","1. 좋아요 버튼이 활성화 처리되며 카운트가 증가한다.
2. 좋아요 버튼 비활성화 처리되며 카운트가 감소한다 ",,공통,W,P0,,,,,
,141,"뷰어
(Novel)",하단 툴바,,,,,,"1. 하단 툴바 확인
2. 좌하단 More 버튼 클릭
3. 팝업 외 영역 클릭

[MWeb]
1. 상단 영역 확인
2. 우상단 More 버튼 클릭
3. 팝업 외 영역 클릭","1. 회차 섬네일, 회차명, 회차 정보, 소설 옵션, More, Like, List, Comment, 이전/다음, 전체화면 전환 버튼이 노출된다.
2. 뷰어 화면 위로 More 팝업이 노출된다.
3. 팝업이 닫힌다.

[MWeb]
1. 회차 리스트, 작품명,회차명, 소설 옵션, More 버튼 노출된다.
2. 뷰어 화면 위로 More 팝업이 노출된다.
3. 팝업이 닫힌다.",,공통,W,P1,,,,,
,142,"뷰어
(Novel)",하단 툴바,,,,,첫 번째 작가 서포트 활성화,"1. [Support] 버튼 클릭
2. 우상단 [x] 버튼 클릭

[MWeb]
1. [Support] 버튼 클릭
2. 좌상단 [<] 버튼 클릭","1. 작가 Support 팝업이 노출된다.
2. 뷰어로 이동된다.

[MWeb]
1. 작가 Support 화면으로이동된다.
2. 뷰어로 이동된다.",,공통,W,P0,,,,,
,143,"뷰어
(Novel)",하단 툴바,,,,,,"1. 이전 회차 이동 버튼 클릭
2. 다음 회차 이동 버튼 클릭","1. 이전 회차로 이동된다.
2. 원래 회차로 돌아온다.",,공통,W,P0,,,,,
,144,"뷰어
(Novel)",하단 툴바,,,,,,1. [Comment] 버튼 클릭,"1. 우측에 댓글 리스트 화면이 노출된다.

[MWeb]
1. 댓글 화면으로 이동된다.",,공통,W,P0,,,,,
,145,댓글,Top,,,,,,"1. 우상단 정렬 필터 > Newest 값 클릭
2. 우상단 정렬 필터 > Oldest 값 클릭","1. 댓글 리스트가 최신순으로 갱신된다.
2. 댓글 리스트가 오래된 순으로 갱신된다.",,공통,W,P2,,,,,
,146,댓글,댓글 리스트,내 댓글,,,,,"1. 댓글 입력창 선택
2. 텍스트 입력
3. [Comment] 버튼 클릭
4. 댓글 입력창 선택 > 텍스트 입력 후 [Comment] 버튼 클릭

[MWeb]
1. 댓글 입력창 선택
2. 텍스트 입력
3. [Comment] 버튼 클릭
4. 댓글 입력창 선택 > 텍스트 입력 후 [Comment] 버튼 클릭","1. 텍스트 입력 가능 상태로 노출된다.
2. 입력창에 텍스트가 입력된다. 
3. 작성한 댓글이 제일 상단 목록에 노출된다.
4. 작성한 댓글이 추가로 상단 목록에 노출된다.

[MWeb]
1. 가상 키보드가 노출되며 텍스트 입력 가능 상태로 노출된다.
2. 입력창에 텍스트가 입력된다. 
3. 작성한 댓글이 제일 상단 목록에 노출된다.
4. 작성한 댓글이 추가로 상단 목록에 노출된다.",,공통,W,P0,,,,,
,147,댓글,댓글 리스트,내 댓글,,,,,1. 등록한 내 댓글 더보기 버튼 클릭,"1. 댓글 설정 팝업이 노출된다.
ㄴ Edit/Delete",,공통,W,P0,,,,,
,148,댓글,댓글 리스트,내 댓글,,,,,"1. 등록한 내 댓글 더보기 > [Edit] 버튼 클릭
2. 텍스트 수정 후 [Save] 버튼 클릭","1. 팝업이 닫히고 텍스트 입력 가능 상태로 노출된다.
2. 수정한 텍스트가 댓글에 반영되어 노출된다.",,공통,W,P0,,,,,
,149,댓글,댓글 리스트,내 댓글,,,,,1. 등록한 내 댓글 더보기 > [Delete] 버튼 클릭,1. 팝업이 닫히고 댓글 목록에서 삭제된다.,,공통,W,P0,,,,,
,150,댓글,댓글 리스트,,,,,,"1. 다른 유저 댓글 > 프로필 이미지 클릭
2. 뒤로가기

[MWeb]
1. 다른 유저 댓글 > 프로필 이미지 클릭
2. 상단 [<] 버튼 클릭","1. 유저 홈으로 이동된다.
2. 뷰어로 이동된다.

[MWeb]
1. 유저 홈으로 이동된다.
2. 댓글 화면으로 이동된다.",,공통,W,P2,,,,,
,151,댓글,댓글 리스트,,,,,,"1. 댓글 [Likes] 버튼 클릭
2. 댓글 [Likes] 버튼 재클릭","1. 좋아요 버튼이 활성화되어 노출된다.
2. 좋아요 버튼이 비활성화되어 노출된다.",,공통,W,P1,,,,,
,152,댓글,답글,,,,,,"1. 댓글 [View n reply] 버튼 클릭
2. 답글 리스트 노출 확인
3. [Hide n reply] 버튼 클릭 ","1. 답글 화면으로 이동된다.
2. 등록된 답글이 노출된다.
 ㄴ 프로필 이미지, 유저이름, 등록일, 답글 내용, [like] 버튼
3. 등록된 답글이 닫힌다.",,공통,W,P0,,,,,
,153,댓글,답글,,,,,,"1. 댓글 [Reply] 버튼 클릭 > 답글 작성
2. [Reply] 버튼 클릭","1. 답글 작성란이 노출된다.
2. 작성한 답글이 등록되어 노출된다.",,공통,W,P0,,,,,
,154,댓글,답글,내 답글,,,,,"1. 등록한 내 답글 더보기 > [Edit] 버튼 클릭
2. 텍스트 수정 후 [Edit] 버튼 클릭","1. 팝업이 닫히고 텍스트 입력 가능 상태로 노출된다.
2. 수정한 텍스트가 댓글에 반영되어 노출된다.",,공통,W,P0,,,,,
,155,댓글,답글,내 답글,,,,,1. 등록한 내 답글 더보기 > [Delete] 버튼 클릭,1. 팝업이 닫히고 댓글 목록에서 삭제된다.,,공통,W,P0,,,,,
,156,댓글,답글,,,,,,"1. 답글 [Likes] 버튼 클릭
2. 답글 [Likes] 버튼 재클릭","1. 좋아요 버튼이 활성화되어 노출된다.
2. 좋아요 버튼이 비활성화되어 노출된다.",,공통,W,P1,,,,,
,157,보관함,진입,,,,,,1. GNB > 라이브러리 메뉴 클릭,"1. 보관함으로 진입되며 아래 메뉴들이 노출된다.
ㄴ Updated 작품 영역
ㄴ Recent
ㄴ Subscribed
ㄴ Free episodes
ㄴ Wait Until Free",,공통,W,P0,,,,,
,158,보관함,Updated,,,,,,"2. 작품 클릭 
3. [<-] 백버튼 클릭 
4. Comics 필터 클릭
5. 임의의 작품 클릭
6. [<-] 백버튼 클릭 
7. Novels 필터 클릭 
8. 임의의 작품 클릭
9. [<-] 백버튼 클릭 ","1.Updated 메뉴가 노출된다.
ㄴAll 필터가 디폴트로 노출된다.
ㄴAll/Comics/Novels 필터, 작품 목록이 노출된다.
2. 작품홈 으로 진입 된다.
3.Updated로 복귀한다.
4.Comic 작품목록이 노출된다.
5.Comic 작품홈으로 진입된다.
6.Updated 로 복귀한다.
ㄴComics 필터 선택되어 노출된다.
7.Novel 작품목록이 노출된다.
8.Novel 작품홈으로 진입된다.
9.Updated로 복귀한다.
ㄴNovel 필터 선택되어 노출된다. ",,공통,W,P0,,,,,
,159,보관함,Updated,,,,,,"[PCW]
1. 탭 하단 [Comics] 버튼 클릭
2. [Novels] 버튼 클릭
3. [All] 버튼 클릭

[MW]
1. 우상단 필터 > [Comics] 버튼 클릭
2. 필터 > [Novels] 버튼 클릭
3. 필터 > [All] 버튼 클릭","1. Comics 작품리스트만 노출된다.
2. Novels 작품리스트만 노출된다.
3. 모든 작품 리스트가 노출된다.",,공통,W,P1,,,,,
,160,보관함,Updated,,,,,Updated 작품 목록 없는 경우,"[PCW]
1. 탭 하단 [Comics] 버튼 클릭
2. [Novels] 버튼 클릭
3. [All] 버튼 클릭

[MW]
1. 우상단 필터 > [Comics] 버튼 클릭
2. 필터 > [Novels] 버튼 클릭
3. 필터 > [All] 버튼 클릭","1. 안내문구가 노출된다.
2.안내문구가 노출된다.
3.안내문구가 노출된다.

목록 없을때 안내 문구
-타이틀: No updated series
-서브타이틀Subscribed series will appear here whenever new episodes are added.",,공통,W,P1,,,,,
,161,보관함,Recent,,,,,,"1. Recent 클릭
2. Comic 작품 열람
ㄴ GNB > 보관함 아이콘 > Recent > 임의의 작품 클릭
3. 상단 [<] 백버튼 클릭
4. GNB > Home > 임의의 작품 클릭 
5. GNB 보관함 아이콘 클릭 > Recent 클릭

[MWeb]
1. Recent 클릭
2. Comic 작품 열람
ㄴ GNB > 보관함 아이콘 > Recent > 임의의 작품 클릭
3. 상단 [<] 백버튼 클릭
4. GNB > Home > 임의의 작품 클릭 >작품홈 진입 > 작품 회차 클릭
5. GNB 보관함 아이콘 클릭 > Recent 클릭","1. Recent 메뉴 진입된다.
ㄴ 현 상태 노출 작품 확인
2. 회차 뷰어 진입된다.
3. Recent로 복귀한다.
4. 회차뷰어 진입된다.
5.Recent로 진입된다.
ㄴRecent 화면 노출되고 열람한 작품이 상단에 추가되어 노출된다.

[Mweb]
1. Recent 메뉴 진입된다.
ㄴ 현 상태 노출 작품 확인
2. 회차 뷰어 진입된다.
3. Recent로 복귀한다.
4. 회차뷰어 진입된다.
5.Recent로 진입된다.
ㄴRecent 화면 노출되고 열람한 작품이 상단에 추가되어 노출된다.",,공통,W,P0,,,,,
,162,보관함,Recent,,,,,Recent 작품 목록 없는 경우,1. Recent 클릭,"1.안내문구가 노출된다.

목록 없을 때 안내 문구 
-타이틀: No reading history 
-서브 타이틀: Series you read will show up here, so you can pick up where you leave off",,공통,W,P1,,,,,
,163,보관함,Subscribed,,,,,,"1. Subscribed 클릭
2. Comic 작품 구독
ㄴ GNB > Home > Comics > 임의의 작품 클릭 > 구독 버튼 클릭 > 앱설치 유도 팝업 [Close] 클릭
3. Novel 작품 구독
ㄴ GNB > Home > Novels > 임의의 작품 클릭 > 구독 버튼 클릭 > 앱설치 유도 팝업 [Close] 클릭
4. GNB >보관함 클릭 > Suscribed클릭 ","1. Subscribed 진입된다.
ㄴ 현 상태 노출 작품 확인
2. Comic 작품홈 구독 버튼이 활성화되어 노출된다.
ㄴ APP설치 유도 팝업이 노출된다.
3. Novel 작품홈 구독 버튼이 활성화되어 노출된다.
4. Subscribed 화면에 구독한 작품이 상단에 추가되어 노출된다.",,공통,W,P0,,,,,
,164,보관함 ,Subscribed,,,,,,"1. 작품 클릭
2. 상단 [<] 버튼 클릭

[Mweb]
1. 작품 클릭
2. 상단 [<] 버튼 클릭","1. 작품뷰어회차로 진입된다.
2. Subscribed 화면으로 복귀된다.

[Mweb]
1. 작품홈으로 진입된다.
2. Subscribed 화면으로 복귀된다.",,공통,W,P0,,,,,
,165,보관함 ,Subscribed,,,,,Subscribed 작품 목록 없는 경우,"1. Comics 필터 클릭
2. Novels 필터 클릭
3. All 필터 클릭","1.안내문구가 노출된다.
2.안내문구가 노출된다.
3.안내문구가 노출된다.

목록 없을 때 안내 문구 
- 타이틀: Never miss an update 
- 서브 타이틀: Subscribe to your favorite series to get new episodes when they’re released.",,공통,W,P1,,,,,
,166,보관함 ,Subscribed,,,,,,"[PCW]
1. 탭 하단 [Comics] 버튼 클릭
2. [Novels] 버튼 클릭
3. [All] 버튼 클릭

[MW]
1. 우상단 필터 > [Comics] 버튼 클릭
2. 필터 > [Novels] 버튼 클릭
3. 필터 > [All] 버튼 클릭","1. Comics 작품리스트만 노출된다.
2. Novels 작품리스트만 노출된다.
3. 모든 작품 리스트가 노출된다.",,공통,W,P1,,,,,
,167,보관함 ,Subscribed,,,,,PCWeb only,"1. Subscribed 클릭
2.[Mark All As Read] 버튼 클릭
3.[Setting] 버튼 클릭 ","1. Subscribed 진입된다.
2.노출되는 작품 목록의 New뱃지가 미노출된다.
3. Settings으로 진입된다.",,공통,W,P1,NI,,NI,,
,168,보관함,Free episodes,,,,,,"1. Free episodes 메뉴 클릭
2. Gift 수령
ㄴ GNB > Inbox 클릭 > 제일 상단 작품 [Get] 버튼 클릭
3. GNB > 라이브러리 클릭","1. Free episodes 메뉴 진입된다.
ㄴ 현 상태 노출 작품 확인
2. Gift 수령되어 버튼 비활성화로 변경된다.
3. Free episodes 화면 유지되어 노출되고 이용권 받은 작품이 노출된다.",,공통,W,P0,,,,,
,169,보관함 ,Free episodes,,,,,,"1. 작품 클릭
2. 상단 [<] 버튼 클릭

[Mweb]
1. 작품 클릭
2. 상단 [<] 버튼 클릭","1. 회차 뷰어로 진입된다.
2. Free episodes 화면으로 복귀된다.

[Mweb]
1.작품홈으로 진입된다.
2. Free episodes 화면으로 복귀된다.
",,공통,W,P0,,,,,
,170,보관함 ,Free episodes,,,,,,"[PCW]
1. 탭 하단 [Comics] 버튼 클릭
2. [Novels] 버튼 클릭
3. [All] 버튼 클릭

[MW]
1. 우상단 필터 > [Comics] 버튼 클릭
2. 필터 > [Novels] 버튼 클릭
3. 필터 > [All] 버튼 클릭","1. Comics 작품리스트만 노출된다.
2. Novels 작품리스트만 노출된다.
3. 모든 작품 리스트가 노출된다.",,공통,W,P1,,,,,
,171,보관함 ,Free episodes,,,,,Free Episodes 작품 목록 없는 경우,"1. Comics 필터 클릭
2. Novels 필터 클릭
3. All 필터 클릭","1.안내문구가 노출된다.
2.안내문구가 노출된다.
3.안내문구가 노출된다.

목록 없을 때 안내 문구 
- 타이틀: No Gift Passes
- 서브 타이틀 : Unused Passes for free episodes will be listed here.",,공통,W,P1,,,,,
,172,보관함 ,Wait until Free,,,,,,"1. Wait until Free 메뉴 클릭
2. 작품 리스트 노출 확인
3. 작품 클릭
4. 상단 [<] 버튼 클릭

[Mweb]
3. 작품 클릭
4. 상단 [<] 버튼 클릭","1. Wait until Free 탭으로 진입된다.
2. 아래 작품이 노출된다.
ㄴ 위 작품 연동 케이스에서 기다무 사용했던 Comic, Novel 작품
3. 뷰어 회차로 진입된다.
4. Wait until Free 화면으로 복귀된다.

[Mweb]
3. 작품홈으로 진입된다.
4. Wait until Free 화면으로 복귀된다.",,공통,W,P0,,,,,
,173,보관함 ,Wait until Free,,,,,,"[PCW]
1. 탭 하단 [Comics] 버튼 클릭
2. [Novels] 버튼 클릭
3. [All] 버튼 클릭

[MW]
1. 우상단 필터 > [Comics] 버튼 클릭
2. 필터 > [Novels] 버튼 클릭
3. 필터 > [All] 버튼 클릭","1. Comics 작품리스트만 노출된다.
2. Novels 작품리스트만 노출된다.
3. 모든 작품 리스트가 노출된다.",,공통,W,P1,,,,,
,174,보관함 ,Wait until Free,,,,,Wait Until Free 작품 목록 없는 경우,"1. Comics 필터 클릭
2. Novels 필터 클릭
3. All 필터 클릭","1.안내문구가 노출된다.
2.안내문구가 노출된다.
3.안내문구가 노출된다.

목록 없을 때 안내 문구 
-타이틀: No timers running
-서브 타이틀: Series with unlock timers will appear here while you’re waiting.",,공통,W,P1,,,,,
,175,인박스,진입,,,,,,1. 대메뉴 > 하단 Inbox 클릭,"1. Inbox 화면의 첫 번째 탭으로 진입된다. (Gifts)
ㄴ Gifts 
ㄴ Messages
ㄴActivity",,공통,W,P0,,,,,
,176,인박스,Gifts,,,,,,"1. Get Gift Passes 영역 확인
2. 작품 정보 영역 확인
3. 작품 클릭
4. 작품 오른쪽의 [Get] 버튼 클릭
5. [Read] 버튼 클릭
6. 상단 [<] 버튼 클릭
7. Gifts 탭 새로고침 동작","1. Gift Pass가 있는 작품이 노출된다.
2. 작품 이미지, 작품BM, {작품명}, {작품 종류}, {n} Gift Pass(es)가 노출된다.
3. 해당 작품홈으로 이동된다.
4. [Get]버튼 > [Read]로 변경된다.
5. 해당 작품홈으로 이동된다.
6. Inbox > gift 화면으로 복귀된다.
7. [Read]로 노출된 작품 목록이 제거된다.",,공통,W,P0,,,,,
,177,인박스,Messages,,,,,,1. Inbox > Messages 탭 클릭,"1. Inbox 화면의 두 번째 탭으로 진입된다. (Messagess)
2. 신규 메세지가 있다면 메세지 썸네일 우측에 New 표시가 노출된다.",,공통,W,P0,,,,,
,178,인박스,Messages,,,,,,"1. Messages 영역 노출 확인
2. Messages 타입별 클릭","1. 수신된 Messages가 노출된다.
2. 설정된 랜딩페이지로 이동된다.
-에피소드 / 작품홈 / 메세지 / 컬렉션",,공통,W,P0,,,,,
,179,인박스,Messages,,,,,PCWeb only,1. Messages 탭 우측 상단 [Mark all as read] 버튼 클릭,1. Message New 표시 사라진다.,,공통,W,P1,NI,,NI,,
,180,인박스,Activity,,,,,수신된 내역 있는 경우,"1. Inbox > Activity 탭 클릭
2. Activity 타입별 클릭
3. [<] 백버튼 클릭
4.Activity 탭 우측 상단 [Mark all as read] 버튼 클릭
5.[Settings] 버튼 클릭
6.[<] 백버튼 클릭

[Mweb]
1. Inbox > Activity 탭 클릭","1. 수신된 Activity가 노출된다.
ㄴAll/Comments/Messages/Tapas/Series/Likes/Subs/Supportes 노출확인
ㄴ[Mark All Read] 버튼 노출 확인.
ㄴAll Activity / unread 필터 노출 확인
2. 설정된 랜딩페이지로 이동된다.
3.Activity 화면으로 복귀된다.
4.Message 채움 표시 사라진다
5.Settings로 진입된다.
6.Activity 화면으로 복귀된다.

[Mweb]
1. 수신된 Activity가 노출된다.
ㄴAll/Comments/Messages/Announcements/Series/Likes/Subscribers/Supporters 필터 노출 확인
",,공통,W,P0,,,,,
,181,인박스,Activity,,,,,수신된 내역 없는 경우,"1. Inbox > Activity 탭 클릭
3. Commets 필터 클릭
4. Messages 필터 클릭
5. Tapas 필터 클릭
6. Series 필터 클릭
7. Likes 필터 클릭
8. Subs 필터 클릭
9. Supporters 필터 클릭","1. No recent activity 문구가 노출된다. 
2. All 목록 없을 때 안내 문구 노출된다.
ㄴNo recent activity
ㄴComments, replies, and other updates will appear here.
3. Comments 목록없을때 안내문구 노출된다.
ㄴNo recent comments
4. Messages 목록없을때 안내문구 노출된다.
ㄴNo recent messages and posts
5. Tapas 목록없을때 안내문구 노출된다.
ㄴNo recent announcements
6. Series 목록없을때 안내문구 노출된다.
ㄴNo recent series and updates
7. Likes 목록없을때 안내문구 노출된다.
ㄴNo recent likes
8. Subs 목록없을때 안내문구 노출된다.
ㄴNo recent subscribers
9. Supporters 목록없을때 안내문구 노출된다.
ㄴNo recent supporters",,공통,W,P1,,,,,
,182,More,,,,,,,"1. GNB > More 클릭
2. More 영역 확인","1. 하위 메뉴 노출된다.
2. Help / Discord / Forums / Newsfeed / Contact / Merch shop 노출된다.",,공통,W,P0,,,,,
,183,More,Help,,,,,,"1. GNB > More 클릭
2. Help 클릭","1. 하위 메뉴 노출된다.
2. ""https://help.tapas.io/hc/en-us"" 새 창 노출된다.",,공통,W,P1,,,,,
,184,More,Discord,,,,,,"1. GNB > More 클릭
2. Discord 클릭","1. 하위 메뉴 노출된다.
2. ""https://discord.com/invite/tapas"" 새 창 노출된다.",,공통,W,P2,,,,,
,185,More,Forums,,,,,,"1. GNB > More 클릭
2. Forums 클릭","1. 하위 메뉴 노출된다.
2. ""https://forums.tapas.io/"" 새 창 노출 된다.",,공통,W,P1,,,,,
,186,More,Newsfeed,,,,,,"1. GNB > More 클릭
2. Newsfeed 클릭
3. 뉴스 리스트 클릭","1. 하위 메뉴 노출된다.
2. 뉴스 리스트가 노출된다.
3. 뉴스 상세화면으로 노출된다.",,공통,W,P0,,,,,
,187,More,Contact,,,,,,"1. GNB > More 클릭
2. Contact 클릭","1. 하위 메뉴 노출된다.
2. 메일 앱이 열린다.",,공통,W,P1,,,,,
,188,More,Merch shop,,,,,,"1. GNB > More 클릭
2. Merch Shop 클릭","1. 하위 메뉴 노출된다.
2. Merch shop 이동된다. ",,공통,W,P1,,,,,
,189,Profile,,,,,,로그인 상태,"1. GNB > Profile 클릭
2. Profile 영역 확인","1. 하위 메뉴 노출된다.
2. 프로필 이미지 / 닉네임 / 보유 잉크 / Inkshop / Redeem code / Settings / Logout 노출된다.

[Mweb]
1. 하위 메뉴 노출 된다.
2. 프로필 이미지 / 닉네임 / 보유 잉크 / Publish / Inkshop / Redeem code / Settings / Logout 노출된다.",,공통,W,P0,,,,,
,190,Profile,프로필 이미지,,,,,,"1. GNB > Profile 클릭
2. 프로필 이미지 클릭","1. 하위 메뉴 노출된다.
2. 유저 홈으로 이동된다.",,공통,W,P1,,,,,
,191,Profile,보유 잉크,,,,,,"1. GNB > Profile 클릭
2. 보유 잉크 영역 클릭
3. Ink 영역 확인","1. 하위 메뉴 노출된다.
2. Ink 탭 으로 이동된다.
- 하위 메뉴 Balance / Transactions / Supported 노출.
3. Buy Ink 버튼 / 보유 잉크 + 보너스 잉크 / 잉크 내역 / 서포트 내역 노출된다.

[Mweb]
1. 하위 메뉴 노출된다.
2. Ink 탭 으로 이동된다.
- 하위 메뉴 Ink balance / Transactions 노출.
3. Buy Ink 버튼 / 보유 잉크 + 보너스 잉크 / 잉크 내역 노출된다.",,공통,W,P1,,,,,
,192,Profile,Publish,,,,,Mweb only,"1. GNB > Profile 클릭
2. Publish 클릭","1. 하위 메뉴 노출된다.
2. ""https://www.creators.tapas.io"" 새 창 노출된다.",,공통,W,P1,,NI,,NI,
